||アイドルが置いてあるけど、{NL}５つのバリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}１つ消すことができるぞ。{BP}{END}|The idol is behind 5 of those{NL}seals{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift one.{BP}{END}
||アイドルが置いてあるけど、{NL}４つのバリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}１つ消すことができるぞ。{BP}{END}|The idol is behind 4 of those{NL}seals{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift one.{BP}{END}
||アイドルが置いてあるけど、{NL}３つのバリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}１つ消すことができるぞ。{BP}{END}|The idol is behind 3 of those{NL}seals{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift one.{BP}{END}
||アイドルが置いてあるけど、{NL}２つのバリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}１つ消すことができるぞ。{BP}{END}|The idol is behind 2 of those{NL}seals{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift one.{BP}{END}
||アイドルが置いてあるけど、{NL}バリアがはられているので{NL}アイドルが取れない…{BP}{f5}{ITEM:3c}を使えば、バリアを{NL}消すことができるぞ。{BP}{END}|The idol is behind one last{NL}seal{ELLIPSIS}{BP}{f5}An {ITEM:3c} would lift it.{BP}{END}
||{ITEM:ff}を手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||ゴミの山だ。{NL}何か役に立つものが落ちている{NL}かもしれない…{BP}{END}|There may be something useful inthis pile of trash{ELLIPSIS}{BP}{END}
||ゴミの山だ。{NL}役に立ちそうなものはもう落ちて{NL}いない…{BP}{END}|There's nothing useful here{NL}anymore{ELLIPSIS}{BP}{END}
||ここにいたカーラはニセモノ{NL}だったようだ…{BP}{END}|The fake Carla was a decoy{ELLIPSIS}{BP}{END}
||{ITEM:45}を使った！{NL}命の泉がわいてきたぞ！{BP}{END}|Used {ITEM:45}!{NL}Life spring filled!{BP}{END}
||{ITEM:3c}を使った！{NL}１つ目のバリアが解けたぞ！{BP}{END}|Used {ITEM:3c}!{NL}Seal 1 lifted!{BP}{END}
||{ITEM:3c}を使った！{NL}２つ目のバリアが解けたぞ！{BP}{END}|Used {ITEM:3c}!{NL}Seal 2 lifted!{BP}{END}
||{ITEM:3c}を使った！{NL}３つ目のバリアが解けたぞ！{BP}{END}|Used {ITEM:3c}!{NL}Seal 3 lifted!{BP}{END}
||{ITEM:3c}を使った！{NL}４つ目のバリアが解けたぞ！{BP}{END}|Used {ITEM:3c}!{NL}Seal 4 lifted!{BP}{END}
||{ITEM:3c}を使った！{NL}バリアが全部解けてアイドルを{NL}取れるようになったぞ！{BP}{END}|Used {ITEM:3c}!{NL}Last seal lifted, you can get{NL}the idol!{BP}{END}
0x66b39c|8|エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||石盤をセットしよう。{BP}{END}|It needs a card.{BP}{END}
||エレベーターだ。{BP}{END}|A lift.{BP}{END}
||エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||扉は開かない…{BP}{END}|It won't open{ELLIPSIS}{BP}{END}
||ここの扉は頑丈な上に、しっかりと{NL}固定されてしまっている。{BP}{f5}ここから先へ進むのは{NL}無理のようだ…{BP}{END}|It's a solid door, closed shut.{NL}I can't go any further{ELLIPSIS}{BP}{END}
||石盤をセットした。{NL}エレベーターは動かない…{BP}{END}|Card is in but the lift won't{NL}move{ELLIPSIS}{BP}{END}
||石盤をセットした。{BP}{END}|Card is in.{BP}{END}
0x67ba94|9|エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||石盤をセットしよう。{BP}{END}|It needs a card.{BP}{END}
||エレベーターだ。{BP}{END}|A lift.{BP}{END}
||エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||扉は開かない…{BP}{END}|It won't open{ELLIPSIS}{BP}{END}
||ここの扉は頑丈な上に、しっかりと{NL}固定されてしまっている。{BP}{f5}ここから先へ進むのは{NL}無理のようだ…{BP}{END}|It's a solid door, closed shut.{NL}I can't go any further{ELLIPSIS}{BP}{END}
||石盤をセットした。{NL}エレベーターは動かない…{BP}{END}|Card is in but the lift won't{NL}move{ELLIPSIS}{BP}{END}
||石盤をセットした。{BP}{END}|Card is in.{BP}{END}
||だみー{BP}{END}|N/A{BP}{END}
0x6917d0|8|エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||石盤をセットしよう。{BP}{END}|It needs a card.{BP}{END}
||エレベーターだ。{BP}{END}|A lift.{BP}{END}
||エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||扉は開かない…{BP}{END}|It won't open{ELLIPSIS}{BP}{END}
||石盤をセットした。{NL}エレベーターは動かない…{BP}{END}|Card is put but the lift won't{NL}move{ELLIPSIS}{BP}{END}
||石盤をセットした。{BP}{END}|Card is in.{BP}{END}
||だみー{BP}{END}|N/A{BP}{END}
0x6a7050|9|エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||石盤をセットしよう。{BP}{END}|It needs a card.{BP}{END}
||エレベーターだ。{BP}{END}|A lift.{BP}{END}
||エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||扉は開かない…{BP}{END}|It won't open{ELLIPSIS}{BP}{END}
||ここの扉は頑丈な上に、しっかりと{NL}固定されてしまっている。{BP}{f5}ここから先へ進むのは{NL}無理のようだ…{BP}{END}|It's a solid door, closed shut.{NL}I can't go any further{ELLIPSIS}{BP}{END}
||石盤をセットした。{NL}エレベーターは動かない…{BP}{END}|Card is in but the lift won't{NL}move{ELLIPSIS}{BP}{END}
||石盤をセットした。{BP}{END}|Card is in.{BP}{END}
||だみー{BP}{END}|N/A{BP}{END}
0x6bdc88|14|石盤をセットしよう。{BP}{END}|It needs a card.{BP}{END}
||ん？{NL}この壁何か変だぞ…{BP}{END}|An odd wall{ELLIPSIS}{BP}{END}
||石盤や円盤をセットして{NL}使う機械のようだ…{BP}{END}|It's a machine to read discs andcards{ELLIPSIS}{BP}{END}
||エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||{ITEM:ff}を手に入れた！{NL}パチンコの弾に使えるぞ。{BP}{END}|Found {ITEM:ff}!{NL}Use them with the slingshot.{BP}{END}
||アイテムが置いてあるけど、{NL}バリアがはられているので{NL}アイテムが取れない。{BP}{f5}{ITEM:44}を使えば、バリアが{NL}消えて、アイテムを取ることが{NL}できるようになるぞ。{BP}{f5}{ITEM:44}はモンスターが{NL}持っている。{BP}{END}|Item is sealed.{BP}{f5}Foes drop {ITEM:44}{COLOUR:BLUE}s{COLOUR:WHITE} to lift{NL}seals and take items.{BP}{END}
||石盤をセットした。{NL}エレベーターは動かない…{BP}{END}|Card is in but the lift won't{NL}move{ELLIPSIS}{BP}{END}
||石盤をセットした。{BP}{END}|Card is in.{BP}{END}
||『２２階へのエレベーターの使用を{NL}　許可します。』{BP}{f5}この石盤で１階から４階、{NL}１１階、２２階のエレベーターを{NL}使えるようになったようだ！{BP}{END}|"Card updated."{BP}{f5}Card can now take the lift to{NL}floors 1-4, 11, and 22!{BP}{END}
||『この石盤のここでの許可はすでに{NL}　おりています。』{BP}{f5}この石盤はもうここで使っていたん{NL}だっけ。{BP}{END}|"Card already used."{BP}{f5}I already used the card here{ELLIPSIS}{BP}{END}
||{ITEM:44}を使った！{NL}バリアが解けてアイテムを{NL}取れるようになったぞ！{BP}{END}|Used {ITEM:44}!{NL}Seal lifted, you can get the{NL}item!{BP}{END}
||『この石盤はここでは使用{NL}　できません。』{NL}{BP}{f5}この石盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use card here."{BP}{f5}It's the wrong card{ELLIPSIS}{BP}{END}
||『この円盤はここでは使用{NL}　できません。』{BP}{f5}この円盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use disc here."{BP}{f5}It's the wrong disc{ELLIPSIS}{BP}{END}
||『この円盤はすでに使用されて{NL}　います。』{BP}{f5}この円盤はもう使うひつようは{NL}ないようだ。{BP}{END}|"Disc already used."{BP}{f5}I don't need to use this disc{NL}again.{BP}{END}
0x6dc094|14|エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||石盤をセットしよう。{BP}{END}|It needs a card.{BP}{END}
||石盤や円盤をセットして{NL}使う機械のようだ…{BP}{END}|It's a machine to read discs andcards{ELLIPSIS}{BP}{END}
||何かが置いてあるけど、{NL}橋がじゃまで取れない…{BP}{END}|The bridge blocks the way{ELLIPSIS}{BP}{END}
||{ITEM:ff}を、{NL}手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||石像が置いてある。{NL}今にも動き出しそうだ…{BP}{END}|The statue looks like it'll{NL}move{ELLIPSIS}{BP}{END}
||壁に大きなドラがかけられている…{BP}{END}|A big gong{ELLIPSIS}{BP}{END}
||石盤をセットした。{NL}エレベーターは動かない…{BP}{END}|Card is in but the lift won't{NL}move{ELLIPSIS}{BP}{END}
||石盤をセットした。{BP}{END}|Card is in.{BP}{END}
||『３３階へのエレベーターの使用を{NL}　許可します。』{NL}{BP}{f5}この石盤で１階から４階、{NL}１１階、２２階、３３階の{NL}エレベーターを使えるように{NL}なったようだ！{BP}{END}|"Card updated."{BP}{f5}Card can now take the lift to{NL}floors 1-4, 11, 22, and 33!{BP}{END}
||『この石盤のここでの許可はすでに{NL}　おりています。』{BP}{f5}この石盤はもうここで使っていたん{NL}だっけ。{BP}{END}|"Card already used."{BP}{f5}I already used the card here{ELLIPSIS}{BP}{END}
||『この石盤はここでは使用{NL}　できません。』{NL}{BP}{f5}この石盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use card here."{BP}{f5}It's the wrong card{ELLIPSIS}{BP}{END}
||『この円盤はここでは使用{NL}　できません。』{BP}{f5}この円盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use disc here."{BP}{f5}It's the wrong disc{ELLIPSIS}{BP}{END}
||『この円盤はすでに使用されて{NL}　います。』{BP}{f5}この円盤はもう使うひつようは{NL}ないようだ。{BP}{END}|"Disc already used."{BP}{f5}I don't need to use this disc{NL}again.{BP}{END}
0x6f271c|16|{ITEM:ff}を手に入れた！{BP}{END}|Found {ITEM:ff}!{BP}{END}
||アイテムが置いてあるけど、{NL}バリアがはられているので{NL}アイテムが取れない。{BP}{f5}{ITEM:44}を使えば、バリアが{NL}消えて、アイテムを取ることが{NL}できるようになるぞ。{BP}{f5}{ITEM:44}はモンスターが{NL}持っている。{BP}{END}|Item is sealed.{BP}{f5}Foes drop {ITEM:44}{COLOUR:BLUE}s{COLOUR:WHITE} to lift{NL}seals and take items.{BP}{END}
||石盤や円盤をセットして{NL}使う機械のようだ…{BP}{END}|It's a machine to read discs andcards{ELLIPSIS}{BP}{END}
||石盤をセットしよう。{BP}{END}|It needs a card.{BP}{END}
||エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||『爆弾』{NL}持ち運び可能な高性能爆弾です。{NL}何かにぶつけたり、床に置いて{NL}３つ数えると爆発します。{BP}{END}|"Bomb"{NL}Portable and high-ordnance.{NL}Explodes on impact, or 3 seconds{NL}after being dropped.{BP}{END}
||『強力爆薬』{NL}大変強力な威力をもつ{NL}高性能爆薬です。{BP}{f5}しかし、ほんの少しでも衝撃を{NL}与えると爆発します。{BP}{f5}取り扱いにはじゅうぶん注意して{NL}下さい。{BP}{END}|"TNT"{NL}Both extremely powerful and very{NL}sensitive to shocks. Handle with{NL}the utmost caution.{BP}{END}
||『４４階へのエレベーターの使用を{NL}　許可します。』{BP}{f5}『今、道は開かれた。恐れを{NL}　知らぬ勇者に神のしゅくふく{NL}　あれ！』{BP}{f5}ん？{NL}今何か変なメッセージが{NL}出たような気がしたけど…{BP}{f5}この石盤で１階から４階、{NL}１１階、２２階、３３階、４４階の{NL}エレベーターを使えるように{NL}なったようだ！{BP}{END}|"Lift access to 44F granted.{NL}The Path is now open.{NL}May God bless the valiant Hero!"{BP}{f5}What an odd message{ELLIPSIS}{BP}{f5}Card can now take the lift to{NL}floors 1-4, 11, 22, 33, and 44!{BP}{END}
||『この石盤のここでの許可はすでに{NL}　おりています。』{BP}{f5}この石盤はもうここで使っていたん{NL}だっけ。{BP}{END}|"Card already used."{BP}{f5}I already used the card here{ELLIPSIS}{BP}{END}
||『この石盤で４４階の{NL}　エレベーターの罠を解除する{NL}　ことができます。』{BP}{f5}『３３階と４４階へのエレベーター{NL}　の使用を許可します。』{BP}{f5}この石盤で３３階と４４階の{NL}エレベーターを使えるように{NL}なったようだ！{BP}{END}|"Trap on lift at 44F disabled.{NL}Lifts to 33F and 44F activated."{BP}{f5}Card can now take the lift to{NL}floors 33, and 44!{BP}{END}
||『この石盤のここでの許可はすでに{NL}　おりています。』{BP}{f5}この石盤はもうここで使っていたん{NL}だっけ。{BP}{END}|"Card already used."{BP}{f5}I already used the card here{ELLIPSIS}{BP}{END}
||石盤をセットした。{NL}エレベーターは動かない…{BP}{END}|Card is in but the lift won't{NL}move{ELLIPSIS}{BP}{END}
||石盤をセットした。{BP}{END}|Card is in.{BP}{END}
||{ITEM:44}を使った！{NL}バリアが解けてアイテムを{NL}取れるようになったぞ！{BP}{END}|Used {ITEM:44}!{NL}Seal lifted, you can get the{NL}item!{BP}{END}
||『この円盤はここでは使用{NL}　できません。』{BP}{f5}この円盤はここでは使えない{NL}ようだ…{BP}{END}|"Cannot use disc here."{BP}{f5}It's the wrong disc{ELLIPSIS}{BP}{END}
||『この円盤はすでに使用されて{NL}　います。』{BP}{f5}この円盤はもう使うひつようは{NL}ないようだ。{BP}{END}|"Disc already used."{BP}{f5}I don't need to use this disc{NL}again.{BP}{END}
0x70c320|13|『フフフフ…おろかな侵入者め、{NL}　地獄に落ちるがいい！』{BP}{END}|"Hahaha{ELLIPSIS} You are doomed,{NL}intruder!"{BP}{END}
||『解除コード確認。　罠を解除{NL}　します。』{BP}{END}|"Code accepted.{NL}Trap disabled."{BP}{END}
||石盤をセットしよう。{BP}{END}|It needs a card.{BP}{END}
||エレベーターだ。{NL}扉は開かない…{BP}{END}|The lift is closed{ELLIPSIS}{BP}{END}
||扉には鍵がかかっている…{BP}{END}|It's locked{ELLIPSIS}{BP}{END}
||塗り固められた壁だ。{NL}ふつうの爆弾では壊せそうも{NL}ない…{BP}{END}|A hardened wall. Normal bombs{NL}won't do{ELLIPSIS}{BP}{END}
||我らが神、グディアをおびやかす{NL}悪しき水晶をおさめし箱、{NL}クリスタルボックスをここに{NL}えいきゅうにふういんする。{BP}{END}|We forever seal the evil gem{NL}that defies Lord Gudia in this{NL}crystal box.{BP}{END}
||クリスタルボックスには何人も手を{NL}触れてはならない。　手を触れし者{NL}には恐るべきわざわいがもたらされ{NL}るであろう。{BP}{END}|It is anathema to open the box!{NL}Hell to those who dare!{BP}{END}
||ここにあった箱は消えてしまった{NL}ようだ…{NL}時間がないぞ、先を急ごう！{BP}{END}|The box is gone{ELLIPSIS} Let's hurry!{BP}{END}
||ん？{NL}この壁何か変だぞ…{BP}{END}|An odd wall{ELLIPSIS}{BP}{END}
||石盤をセットした。{NL}エレベーターは動かない…{BP}{END}|Card is in but the lift won't{NL}move{ELLIPSIS}{BP}{END}
||石盤をセットした。{BP}{END}|Card is in.{BP}{END}
||{COLOUR:WHITE}　　　　　エドルさん！{END}|{COLOUR:WHITE}Mr. Edol!{END}
0x71c1e8|36|ここは夢で見たのと同じ場所だ！{NL}もうすぐ日食が始まってしまう。{NL}なんとかしなくては！{BP}{END}|I saw this place in a dream!{NL}The eclipse is about to begin, Ihave to act fast!{BP}{END}
||しまった、日食が…！{BP}{END}|The eclipse{ELLIPSIS}!{BP}{END}
||{COLOUR:WHITE}　　　　　エドルさん！{END}|{COLOUR:WHITE}Mr. Edol!{END}
||{f5}　　　　　　大丈夫だ{END}|{f5}She's OK.{END}
||{f5}　　　　　ありがとう…{END}|{f5}Thank you{ELLIPSIS}{END}
||{f5}　　　　　…ありがとう{END}|{f5}Thank you{ELLIPSIS}{END}
||{f5}　　　ボウヤ、クイントは？{END}|{f5}Where's Quint?{END}
||{f5}　　クイントさん、ひどい怪我{NL}　　しちゃって…{END}|{f5}He was badly hurt{ELLIPSIS}{END}
||{f5}　　　また、世話の焼ける…{END}|{f5}He's always a nuisance{ELLIPSIS}{END}
||{f5}　　　　　　まったく{END}|{f5}Hey{ELLIPSIS}{END}
||{f5}　　　　世話の焼けるのは{NL}　　　　どっちだよ！{END}|{f5}Who are you calling that?!{END}
||{f5}　　　　クイントさん！！{END}|{f5}Mr. Quint!{END}
||{f5}　　　　よぉ、ボーズ！{NL}　　　　まだまだ甘いな{END}|{f5}You're still soft, kid.{END}
||{f5}　　　　よぉ、エドル！{NL}　　　　元気だったか？{END}|{f5}How's it going, Edol?{END}
||{f5}　　お前の方こそどうなんだ？{END}|{f5}Not bad, and you?{END}
||{f5}　　　　　俺？　俺様は{NL}　　　　　見ての通りよ{END}|{f5}As you can see{ELLIPSIS}{END}
||{f5}　　　　…終わったんだね{END}|{f5}It's over, right?{END}
||{f5}　　　　あぁ、終わりだ…{END}|{f5}It is{ELLIPSIS}{END}
||{f5}　どうやら、まだ終わってねぇ{NL}　らしいぜ！{END}|{f5}Not just yet!{END}
||{f5}　　早くせなかに乗るんだ！{END}|{f5}Hop on my back, quick!{END}
||{f5}　　　ここでいいのかい？{END}|{f5}Is this the place?{END}
||{f5}　　　　　ありがとう{END}|{f5}Thank you{ELLIPSIS}{END}
||{f5}　　　本当に、来ないの？{END}|{f5}You're not coming?{END}
||{f5}　　　うん、おばあちゃんが{NL}　　　待ってるし…{END}|{f5}My granny is waiting{ELLIPSIS}{END}
||{f5}　　　じゃ、仕方ねぇな…{END}|{f5}I guess that's it then{ELLIPSIS}{END}
||{f5}　　また遊びに飛んでくるよ{END}|{f5}We'll come visit soon!{END}
||{f5}　　おぉ！　たまにはいい事{NL}　　言うな、お前{END}|{f5}So you *can* be nice sometimes!{END}
||{f5}　　　たまにじゃなくて、{NL}　　　いつもだろ？{END}|{f5}You mean *always*, right?{END}
||{f5}　　　よく言うぜ、{NL}　　　こないだだって{END}|{f5}You've got some nerve{ELLIPSIS}{END}
||{f5}　　　　　そこまでっ！{END}|{f5}Enough!{END}
||{f5}　　　２人ともケンカしちゃ{NL}　　　ダメだよ{END}|{f5}Quit bickering, you two.{END}
||{f5}　　　うるせぇや、ボーズ{END}|{f5}Shut it, kid.{END}
||{f5}　　　気をつけるよ、ボウヤ{END}|{f5}Take care, boy.{END}
||{f5}　　　　僕はボーズでも{NL}　　　　ボウヤでもない！{END}|{f5}It's not "kid" or "boy"!{END}
||{f5}　　　　　僕の名前は{END}|{f5}My name is{ELLIPSIS}{END}
||{COLOUR:WHITE}{END}|{COLOUR:WHITE}{END}
0x71d280|7|{COLOUR:WHITE}　　　　　グディア様{END}|{COLOUR:WHITE}Lord Gudia.{END}
||{f5}　　　　　　…何だ{END}|{f5}What{ELLIPSIS}?{END}
||{f5}　ついにケルファー族の女を{NL}　見つけ出しました{END}|{f5}We found the Kelferi girl.{END}
||{f5}　　すぐ捕らえに向かわせろ{END}|{f5}Capture her at once.{END}
||{f5}　　　　はい、グディア様{END}|{f5}Yes, Lord Gudia!{END}
||{f5}　　これで全てがそろった…{END}|{f5}All is in place now{ELLIPSIS}{END}
||{f5}　我らグディア族が、この世界を{NL}　支配するのだ！{END}|{f5}Gudians will rule the world!{END}
